timestamp_ns,sequence_number,price,quantity,buy_order_id,sell_order_id
224248087062,22802,10101,100,6149,6145
224539850056,22821,10100,100,6154,6153
224625167937,22829,9990,100,6077,6157
224635006667,22833,10100,100,6158,6153
224688914622,22841,9990,100,6077,6161
224688914622,22843,9990,100,6084,6161
224731712787,22849,10100,300,6163,6153
224731712787,22851,10100,700,6163,6155
225057622362,22873,10100,200,6169,6160
225141748475,22879,9990,100,6088,6170
225168428690,22887,9990,100,6089,6173
225259985884,22903,9990,200,6091,6179
225259985884,22905,9990,300,6092,6179
225974633526,22951,10100,100,6190,6176
226170715078,22975,9990,100,6127,6196
226170715078,22977,9990,100,6129,6196
226187982728,22981,9990,200,6133,6197
226187982728,22983,9990,100,6135,6197
226187982728,22985,9990,200,6137,6197
226202312456,22995,9990,100,6138,6200
226360136543,23015,10100,200,6207,6194
226705999302,23047,10101,100,6216,6172
227073565945,23085,9990,100,6165,6230
227155247340,23099,9990,200,6165,6236
227177513645,23103,9990,200,6165,6237
227452946661,23135,10101,100,6249,6220
227452946661,23137,10101,100,6249,6221
227452946661,23139,10101,100,6249,6226
227452946661,23141,10101,100,6249,6227
227452946661,23143,10101,100,6249,6228
227597684047,23159,10101,100,6253,6235
227597684047,23161,10101,100,6253,6241
227638275052,23167,10101,100,6255,6247
227715660776,23175,10101,100,6257,6252
227719476994,23179,10101,100,6258,6252
227732333908,23185,9990,100,6186,6259
228010270359,23207,9990,100,6187,6266
228010801445,23211,9990,100,6189,6267
228051759081,23215,10101,200,6268,6256
228074747480,23219,9990,100,6193,6269
228143095680,23229,9990,400,6193,6273
228143095680,23231,9990,100,6198,6273
228400789481,23255,10101,100,6280,6271
228400789481,23257,10101,100,6280,6274
228587135759,23279,10102,100,6285,6225
228587135759,23281,10102,100,6285,6245
228587135759,23283,10102,100,6285,6246
228587135759,23285,10102,100,6285,6283
228587135759,23287,10103,100,6285,6222
228628301127,23297,10103,200,6288,6239
228841443289,23311,10103,200,6294,6286
228841443289,23313,10103,200,6294,6287
228841443289,23315,10103,200,6294,6289
228841443289,23317,10103,200,6294,6290
228841443289,23319,10103,100,6294,6291
228841443289,23321,10103,100,6294,6293
228865359510,23326,10104,100,6295,6284
229110819871,23339,10100,100,6301,6300
229191371683,23347,9990,100,6218,6302
229225495197,23350,9990,100,6218,6303
229225495197,23352,9990,500,6223,6303
229225495197,23354,9990,200,6224,6303
229225495197,23356,9990,200,6229,6303
229528022691,23379,9990,100,6238,6311
229528022691,23381,9990,100,6240,6311
229531761163,23385,10100,100,6312,6304
229806029439,23409,10100,100,6320,6305
229806029439,23411,10100,100,6320,6306
229806029439,23413,10100,200,6320,6307
229806029439,23415,10100,100,6320,6309
229842702392,23425,10100,100,6322,6310
230094480291,23455,10100,200,6328,6324
230094480291,23457,10100,200,6328,6325
230094480291,23459,10100,100,6328,6326
230307756424,23487,10100,100,6336,6334
230830485261,23537,9990,200,6298,6356
230853028498,23541,9990,100,6308,6357
230980934367,23555,10100,100,6360,6337
231160734320,23571,9990,500,6329,6364
231426643179,23599,9990,100,6341,6370
231508632361,23603,10100,100,6371,6352
231508632361,23605,10100,100,6371,6353
231771622361,23631,10101,100,6377,6366
231902743844,23638,9990,100,6350,6378
232232087987,23669,9990,100,6354,6388
232507447510,23689,9990,200,6355,6396
232600561763,23699,9990,100,6363,6398
232600561763,23701,9990,100,6367,6398
232600561763,23703,9990,100,6368,6398
232600561763,23705,9990,100,6369,6398
232600561763,23707,9990,100,6372,6398
232719770084,23717,10100,200,6400,6384
232719770084,23719,10100,100,6400,6393
232719770084,23721,10100,200,6400,6394
232722769497,23725,9990,200,6376,6401
233708242223,23801,10100,100,6425,6409
233856555537,23809,9990,100,6392,6427
233856555537,23811,9990,100,6399,6427
233856555537,23813,9990,100,6408,6427
233856555537,23815,9990,100,6413,6427
233856555537,23817,9990,100,6417,6427
233856555537,23819,9990,500,6418,6427
234281356318,23857,9990,200,6429,6437
234653653024,23887,10100,100,6447,6438
234653653024,23889,10100,100,6447,6445
235210425779,23927,10101,500,6456,6424
235366705585,23943,10101,100,6461,6444
235366705585,23945,10101,100,6461,6452
235366705585,23947,10101,300,6461,6459
235569329578,23961,9989,100,5486,6464
235711733719,23973,9989,100,5603,6469
235840968987,23977,10102,100,6470,6412
235840968987,23979,10102,100,6470,6423
235999673676,23997,9989,100,5603,6477
236101371961,24003,10102,100,6479,6466
236117081623,24009,10102,100,6481,6466
236186100167,24023,10102,100,6487,6468
236186100167,24025,10102,100,6487,6478
236336529691,24041,10102,500,6492,6482
236440301520,24057,10102,200,6497,6483
236477848381,24065,10102,100,6499,6485
236540890080,24075,10102,200,6502,6498
236540890080,24077,10103,100,6502,6389
236540890080,24079,10103,100,6502,6467
236540890080,24080,10103,100,6502,6490
236583107666,24088,9989,100,5933,6504
236647928954,24092,9989,100,5933,6506
236685352349,24099,9989,100,5976,6509
236685352349,24101,9989,100,5986,6509
236685352349,24103,9989,100,5991,6509
236685352349,24105,9989,200,6017,6509
236974272676,24127,9989,100,6031,6517
236979691677,24131,9989,100,6031,6518
236979691677,24133,9989,100,6051,6518
236979691677,24135,9989,200,6064,6518
236979691677,24137,9989,100,6066,6518
237015994246,24141,9989,100,6066,6519
237179237188,24153,10100,100,6523,6510
237190128394,24157,9989,100,6105,6524
237289455776,24171,9989,100,6112,6528
237390251130,24183,9989,100,6156,6531
237390251130,24185,9989,400,6164,6531
237441794958,24195,10100,100,6533,6512
237823464422,24223,10100,100,6543,6526
237823464422,24225,10100,100,6543,6527
237935345226,24233,9989,200,6201,6545
237955937350,24239,9989,100,6201,6547
237976247190,24247,9989,100,6209,6548
238038780148,24259,9989,100,6231,6553
238060420328,24265,9989,100,6231,6555
238060420328,24267,9989,400,6244,6555
238458003648,24301,9989,100,6272,6566
238458003648,24303,9989,100,6277,6566
238472658380,24307,9989,100,6277,6567
239176482171,24353,9989,200,6361,6582
239240127276,24363,10100,100,6585,6564
239360038091,24369,10100,100,6587,6570
239683120576,24393,10100,200,6593,6576
240066922639,24433,9989,100,6463,6602
240066922639,24435,9989,100,6465,6602
240126040239,24445,9989,500,6471,6604
240241782079,24455,9989,200,6472,6607
240301009045,24459,9989,100,6474,6608
240674342936,24483,10100,100,6618,6600
240674342936,24485,10100,100,6618,6601
240834950815,24497,10100,100,6621,6610
240834950815,24499,10100,100,6621,6612
240834950815,24501,10100,200,6621,6614
240834950815,24503,10100,100,6621,6617
241269683918,24533,10100,200,6628,6623
241270385493,24537,9989,200,6489,6629
241476510963,24553,9989,100,6495,6631
241476510963,24555,9989,500,6496,6631
241476510963,24557,9989,100,6500,6631
241476510963,24559,9989,300,6503,6631
241694457501,24581,10102,100,6637,6611
241842029368,24597,10102,100,6640,6636
241842029368,24599,10102,100,6640,6638
241921687983,24609,10102,100,6642,6641
242031269823,24619,10102,100,6644,6641
242031269823,24621,10103,100,6644,6534
242109870086,24633,9989,100,6530,6648
242261922716,24646,10104,200,6650,6645
242374892804,24655,9989,200,6537,6654
242535429148,24666,10100,200,6659,6655
